City,State,Zip3
STONINGTON,IL,625
STONINGTON,ME,046
STONY BROOK,NY,117
STONY CREEK,NY,128
STONY CREEK,VA,238
STONY POINT,NC,286
STONY POINT,NY,109
STONY RIDGE,OH,434
STONYFORD,CA,959
STORDEN,MN,561
STORM LAKE,IA,505
STORRS MANSFIELD,CT,062
STORY,AR,719
STORY,WY,828
STORY CITY,IA,502
STOTTVILLE,NY,121
STOUGHTON,MA,020
STOUGHTON,WI,535
STOUT,IA,506
STOUTSVILLE,MO,652
STOVALL,NC,275
STOVER,MO,650
STOW,MA,017
STOW,NY,147
STOW,OH,442
STOWE,VT,056
STOWELL,TX,776
STOY,IL,624
STOYSTOWN,PA,155
STRAFFORD,MO,657
STRAFFORD,NH,038
STRAFFORD,VT,050
STRANDQUIST,MN,567
STRANGE CREEK,WV,266
STRASBURG,IL,624
STRASBURG,ND,585
STRASBURG,OH,446
STRASBURG,PA,175
STRASBURG,VA,226
STRATFORD,CA,932
STRATFORD,CT,066
STRATFORD,IA,502
STRATFORD,NJ,080
STRATFORD,NY,134
STRATFORD,OK,748
STRATFORD,TX,790
STRATFORD,WA,988
STRATHMERE,NJ,082
STRATHMORE,CA,932
STRATTANVILLE,PA,162
STRATTON,CO,808
STRATTON,ME,049
STRATTON,NE,690
STRATTON,OH,439
STRAUGHN,IN,473
STRAUSSTOWN,PA,195
STRAWBERRY,AR,724
STRAWBERRY PLAINS,TN,378
STRAWBERRY POINT,IA,520
STRAWN,IL,617
STRAWN,TX,764
STREATOR,IL,613
STREET,MD,211
STREETER,ND,584
STREETMAN,TX,758
STRINGER,MS,394
STRINGTOWN,OK,745
STROH,IN,467
STROMSBURG,NE,686
STRONG,AR,717
STRONG,ME,049
STRONG CITY,KS,668
STRONGHURST,IL,614
STRONGSVILLE,OH,441
STROUD,OK,740
STROUDSBURG,PA,183
STRUM,WI,547
STRUTHERS,OH,444
STRYKER,MT,599
STRYKER,OH,435
STRYKERSVILLE,NY,141
STUART,FL,349
STUART,IA,502
STUART,NE,687
STUART,OK,745
STUART,VA,241
STUARTS DRAFT,VA,244
STUDIO CITY,CA,916
STUDLEY,VA,231
STURBRIDGE,MA,015
STURDIVANT,MO,637
STURGEON,MO,652
STURGEON,PA,150
STURGEON BAY,WI,542
STURGEON LAKE,MN,557
STURGIS,KY,424
STURGIS,MI,490
STURGIS,MS,397
STURGIS,SD,577
STURKIE,AR,725
STURTEVANT,WI,531
STUTTGART,AR,721
STUTTGART,KS,676
STUYVESANT,NY,121
STUYVESANT FALLS,NY,121
SUAMICO,WI,541
SUBIACO,AR,728
SUBLETTE,IL,613
SUBLETTE,KS,678
SUBLIMITY,OR,973
SUCCASUNNA,NJ,078
SUCCESS,AR,724
SUDAN,TX,793
SUDBURY,MA,017
SUDLERSVILLE,MD,216
SUFFERN,NY,109
SUFFIELD,CT,060
SUFFOLK,VA,234
SUGAR CITY,CO,810
SUGAR CITY,ID,834
SUGAR GROVE,IL,605
SUGAR GROVE,OH,431
SUGAR GROVE,PA,163
SUGAR GROVE,VA,243
SUGAR GROVE,WV,268
SUGAR HILL,NH,035
SUGAR LAND,TX,774
SUGAR LOAF,NY,109
SUGAR RUN,PA,188
SUGAR TREE,TN,383
SUGAR VALLEY,GA,307
SUGARCREEK,OH,446
SUGARLOAF,CA,923
SUISUN CITY,CA,945
SUITLAND,MD,207
SULA,MT,598
SULLIGENT,AL,355
SULLIVAN,IL,619
SULLIVAN,IN,478
SULLIVAN,KY,424
SULLIVAN,ME,046
SULLIVAN,MO,630
SULLIVAN,NH,034
SULLIVAN,WV,258
SULLY,IA,502
SULPHUR,LA,706
SULPHUR,OK,730
SULPHUR BLUFF,TX,754
SULPHUR ROCK,AR,725
SULPHUR SPRINGS,AR,727
SULPHUR SPRINGS,IN,473
SULPHUR SPRINGS,OH,448
SULPHUR SPRINGS,TX,754
SULTAN,WA,982
SULTANA,CA,936
SUMAS,WA,982
SUMATRA,FL,323
SUMATRA,MT,590
SUMAVA RESORTS,IN,463
SUMERCO,WV,255
SUMERDUCK,VA,227
SUMITON,AL,351
SUMMER LAKE,OR,976
SUMMER SHADE,KY,421
SUMMERDALE,AL,365
SUMMERDALE,PA,170
SUMMERFIELD,FL,344
SUMMERFIELD,IL,622
SUMMERFIELD,LA,710
SUMMERFIELD,NC,273
SUMMERFIELD,OH,437
SUMMERLAND,CA,930
SUMMERLAND KEY,FL,330
SUMMERSVILLE,WV,266
SUMMERTON,SC,291
SUMMERTOWN,TN,384
SUMMERVILLE,GA,307
SUMMERVILLE,SC,294
SUMMIT,AR,726
SUMMIT,MS,396
SUMMIT,NJ,079
SUMMIT,NY,121
SUMMIT,SD,572
SUMMIT,UT,847
SUMMIT ARGO,IL,605
SUMMIT HILL,PA,182
SUMMIT POINT,WV,254
SUMMIT STATION,OH,430
SUMMIT STATION,PA,179
SUMMITVILLE,NY,127
SUMMITVILLE,OH,439
SUMMITVILLE,TN,373
SUMNER,GA,317
SUMNER,IA,506
SUMNER,IL,624
SUMNER,ME,042
SUMNER,MS,389
SUMNER,NE,688
SUMNER,TX,754
SUMNER,WA,983
SUMNEYTOWN,PA,180
SUMPTER,OR,978
SUMRALL,MS,394
SUMTER,SC,291
SUMTERVILLE,FL,335
SUN,LA,704
SUN CITY,AZ,853
SUN CITY,FL,335
SUN CITY CENTER,FL,335
SUN CITY WEST,AZ,853
SUN PRAIRIE,WI,535
SUN RIVER,MT,594
SUN VALLEY,AZ,860
SUN VALLEY,CA,913
SUN VALLEY,ID,833
SUNBRIGHT,TN,378
SUNBURG,MN,562
SUNBURST,MT,594
SUNBURY,NC,279
SUNBURY,OH,430
SUNBURY,PA,178
SUNDANCE,WY,827
SUNDOWN,TX,793
SUNFIELD,MI,488
SUNFLOWER,MS,387
SUNLAND,CA,910
SUNLAND PARK,NM,880
SUNMAN,IN,470
SUNNY SIDE,GA,302
SUNNYSIDE,NY,111
SUNNYSIDE,UT,845
SUNNYSIDE,WA,989
SUNNYVALE,CA,940
SUNOL,CA,945
SUNRAY,TX,790
SUNRISE BEACH,MO,650
SUNSET,LA,705
SUNSET,ME,046
SUNSET,TX,762
SUNSET BEACH,CA,907
SUNSHINE,LA,707
SUNSPOT,NM,883
SUPAI,AZ,864
SUPERIOR,AZ,851
SUPERIOR,CO,800
SUPERIOR,IA,513
SUPERIOR,MT,598
SUPERIOR,NE,689
SUPERIOR,WI,548
SUPERIOR,WY,829
SUPPLY,NC,284
SUQUAMISH,WA,983
SURFSIDE,CA,907
SURFSIDE BEACH,SC,295
SURGOINSVILLE,TN,378
SURING,WI,541
SURPRISE,AZ,853
SURRENCY,GA,315
SURRY,ME,046
SURRY,VA,238
SURVEYOR,WV,259
SUSANVILLE,CA,961
SUSQUEHANNA,PA,184
SUSSEX,NJ,074
SUSSEX,VA,238
SUTERSVILLE,PA,150
SUTHERLAND,IA,510
SUTHERLAND,NE,691
SUTHERLAND,VA,238
SUTHERLAND SPRINGS,TX,781
SUTHERLIN,OR,974
SUTHERLIN,VA,245
SUTTER,CA,959
SUTTER CREEK,CA,956
SUTTON,AK,996
SUTTON,MA,015
SUTTON,NE,689
SUTTON,WV,266
SUTTONS BAY,MI,496
SUWANEE,GA,300
SUWANNEE,FL,326
SWAIN,NY,148
SWAINSBORO,GA,304
SWAMPSCOTT,MA,019
SWAN VALLEY,ID,834
SWANNANOA,NC,287
SWANS ISLAND,ME,046
SWANSBORO,NC,285
SWANSEA,MA,027
SWANSEA,SC,291
SWANTON,MD,215
SWANTON,NE,684
SWANTON,OH,435
SWANTON,VT,054
SWANVILLE,MN,563
SWARTHMORE,PA,190
SWARTSWOOD,NJ,078
SWARTZ,LA,712
SWARTZ CREEK,MI,484
SWEA CITY,IA,505
SWEDESBORO,NJ,080
SWEDESBURG,IA,526
SWEEDEN,KY,422
SWEET,ID,836
SWEET GRASS,MT,594
SWEET HOME,AR,721
SWEET HOME,OR,973
SWEET HOME,TX,779
SWEET SPRINGS,MO,653
SWEET WATER,AL,367
SWEETSER,IN,469
SWEETWATER,TN,378
SWEETWATER,TX,795
SWIFTON,AR,724
SWIFTOWN,MS,389
SWIFTWATER,PA,183
SWINK,CO,810
SWINK,OK,747
SWISHER,IA,523
SWISSHOME,OR,974
SWITCHBACK,WV,248
SWITZ CITY,IN,474
SWITZER,WV,256
SWORDS CREEK,VA,246
SYBERTSVILLE,PA,182
SYCAMORE,AL,351
SYCAMORE,GA,317
SYCAMORE,IL,601
SYCAMORE,KS,673
SYCAMORE,OH,448
SYCAMORE,PA,153
SYCAMORE,SC,298
SYDNEY,FL,335
SYKESTON,ND,584
SYKESVILLE,MD,217
SYKESVILLE,PA,158
SYLACAUGA,AL,350
SYLMAR,CA,913
SYLVA,NC,287
SYLVAN BEACH,NY,131
SYLVAN GROVE,KS,674
SYLVANIA,AL,359
SYLVANIA,GA,304
SYLVANIA,OH,435
SYLVANIA,PA,169
SYLVESTER,GA,317
SYLVESTER,WV,251
SYOSSET,NY,117
SYRACUSE,IN,465
SYRACUSE,KS,678
SYRACUSE,MO,653
SYRACUSE,NE,683
SYRACUSE,NY,131
SYRACUSE,OH,457
TABERG,NY,134
TABERNASH,CO,804
TABIONA,UT,840
TABLE GROVE,IL,614
TABOR,IA,516
TABOR,SD,570
TABOR CITY,NC,284
TACNA,AZ,853
TACOMA,WA,984
TACONIC,CT,060
TACONITE,MN,557
TAD,WV,252
TAFT,CA,932
TAFT,OK,744
TAFTON,PA,184
TAFTSVILLE,VT,050
TAFTVILLE,CT,063
TAHLEQUAH,OK,744
TAHOE CITY,CA,961
TAHOE VISTA,CA,961
TAHOKA,TX,793
TAHOLAH,WA,985
TAHOMA,CA,961
TAHUYA,WA,985
TAIBAN,NM,881
TAKOMA PARK,MD,209
TAKOTNA,AK,996
TALBERT,KY,413
TALBOTT,TN,378
TALBOTTON,GA,318
TALCO,TX,754
TALCOTT,WV,249
TALIHINA,OK,745
TALISHEEK,LA,704
TALKEETNA,AK,996
TALLADEGA,AL,351
TALLAHASSEE,FL,323
TALLAPOOSA,GA,301
TALLAPOOSA,MO,638
TALLASSEE,AL,360
TALLEVAST,FL,342
TALLMADGE,OH,442
TALLMAN,NY,109
TALLULAH,LA,712
TALLULAH FALLS,GA,305
TALMAGE,CA,954
TALMAGE,KS,674
TALMAGE,NE,683
TALMAGE,PA,175
TALOGA,OK,736
TALPA,TX,768
TAMA,IA,523
TAMAQUA,PA,182
TAMARAC,FL,333
TAMARACK,MN,557
TAMAROA,IL,628
TAMMS,IL,629
TAMPA,FL,336
TAMPICO,IL,612
TAMUNING,GU,969
TAMWORTH,NH,038
TANACROSS,AK,997
TANANA,AK,997
TANEYTOWN,MD,217
TANGENT,OR,973
TANGERINE,FL,327
TANGIER,VA,234
TANGIPAHOA,LA,704
TANNER,AL,356
TANNERSVILLE,NY,124
TANNERSVILLE,PA,183
TAOS,NM,875
TAOS SKI VALLEY,NM,875
TAPPAHANNOCK,VA,225
TAPPAN,NY,109
TAPPEN,ND,584
TARBORO,NC,278
TARENTUM,PA,150
TARIFF,WV,252
TARKIO,MO,644
TARLTON,OH,431
TARPLEY,TX,788
TARPON SPRINGS,FL,346
TARRS,PA,156
TARZAN,TX,797
TARZANA,CA,913
TASLEY,VA,234
TATAMY,PA,180
TATITLEK,AK,996
TATUM,NM,882
TATUM,SC,295
TATUM,TX,756
TATUMS,OK,734
TAUNTON,MA,027
TAUNTON,MN,562
TAVARES,FL,327
TAVERNIER,FL,330
TAWAS CITY,MI,487
TAYLOR,AR,718
TAYLOR,AZ,859
TAYLOR,LA,710
TAYLOR,MI,481
TAYLOR,ND,586
TAYLOR,PA,185
TAYLOR,TX,765
TAYLOR,WI,546
TAYLOR RIDGE,IL,612
TAYLOR SPRINGS,IL,620
TAYLORS,SC,296
TAYLORS FALLS,MN,550
TAYLORS ISLAND,MD,216
TAYLORSTOWN,PA,153
TAYLORSVILLE,CA,959
TAYLORSVILLE,GA,301
TAYLORSVILLE,IN,472
TAYLORSVILLE,KY,400
TAYLORSVILLE,MS,391
TAYLORSVILLE,NC,286
TAYLORSVILLE,UT,841
TAYLORVILLE,IL,625
TAZEWELL,VA,246
TCHULA,MS,391
TEA,SD,570
TEACHEY,NC,284
TEAGUE,TX,758
TEANECK,NJ,076
TEASDALE,UT,847
TEAYS,WV,255
TEBBETTS,MO,650
TECATE,CA,919
TECHNY,IL,600
TECOPA,CA,923
TECUMSEH,KS,665
TECUMSEH,MI,492
TECUMSEH,NE,683
TECUMSEH,OK,748
TEEC NOS POS,AZ,865
TEHACHAPI,CA,935
TEHAMA,CA,960
TEHUACANA,TX,766
TEKAMAH,NE,680
TEKOA,WA,838
TEKONSHA,MI,490
TELEPHONE,TX,754
TELFERNER,TX,779
TELFORD,PA,189
TELFORD,TN,376
TELL,TX,792
TELL CITY,IN,475
TELLER,AK,997
TELLICO PLAINS,TN,373
TELLURIDE,CO,814
TELOGIA,FL,323
TEMECULA,CA,925
TEMPE,AZ,852
TEMPERANCE,MI,481
TEMPLE,GA,301
TEMPLE,ME,049
TEMPLE,OK,735
TEMPLE,PA,195
TEMPLE,TX,765
TEMPLE CITY,CA,917
TEMPLE HILLS,MD,200
TEMPLE TERRACE,FL,336
TEMPLETON,CA,934
TEMPLETON,IA,514
TEMPLETON,MA,014
TEMPLETON,PA,162
TEMPLEVILLE,MD,216
TEN MILE,TN,378
TEN SLEEP,WY,824
TENAFLY,NJ,076
TENAHA,TX,759
TENAKEE SPRINGS,AK,998
TENANTS HARBOR,ME,048
TENDOY,ID,834
TENMILE,OR,974
TENNANT,IA,515
TENNENT,NJ,077
TENNESSEE COLONY,TX,758
TENNGA,GA,307
TENNILLE,GA,310
TENNYSON,TX,769
TERERRO,NM,875
TERLINGUA,TX,798
TERLTON,OK,740
TERRA ALTA,WV,267
TERRA BELLA,CA,932
TERRA CEIA,FL,342
TERRAL,OK,735
TERRE HAUTE,IN,478
TERRE HILL,PA,175
TERREBONNE,OR,977
TERRELL,TX,751
TERRETON,ID,834
TERRIL,IA,513
TERRY,MS,391
TERRY,MT,593
TERRYVILLE,CT,067
TESCOTT,KS,674
TESUQUE,NM,875
TETLIN,AK,997
TETON,ID,834
TETON VILLAGE,WY,830
TETONIA,ID,834
TEUTOPOLIS,IL,624
TEWKSBURY,MA,018
TEXARKANA,AR,755
TEXARKANA,TX,718
TEXAS CITY,TX,775
TEXHOMA,OK,739
TEXICO,NM,881
TEXLINE,TX,790
THATCHER,AZ,855
THAWVILLE,IL,609
THAXTON,VA,241
THAYER,IL,626
THAYER,KS,667
THAYER,MO,656
THAYNE,WY,831
THE COLONY,TX,750
THE DALLES,OR,970
THE PLAINS,OH,457
THE PLAINS,VA,201
THE ROCK,GA,302
THE SEA RANCH,CA,954
THEBES,IL,629
THEDFORD,NE,691
THENDARA,NY,134
THEODORE,AL,365
THEODOSIA,MO,657
THERESA,NY,136
THERMAL,CA,922
THERMOPOLIS,WY,824
THETFORD,VT,050
THIBODAUX,LA,703
THICKET,TX,773
THIEF RIVER FALLS,MN,567
THIELLS,NY,109
THIENSVILLE,WI,530
THOMAS,OK,736
THOMAS,WV,262
THOMASTON,CT,067
THOMASTON,GA,302
THOMASTON,TX,779
THOMASTOWN,MS,391
THOMASVILLE,AL,367
THOMASVILLE,GA,317
THOMASVILLE,NC,273
THOMASVILLE,PA,173
THOMPSON,IA,504
THOMPSON,ND,582
THOMPSON FALLS,MT,598
THOMPSONS STATION,TN,371
THOMPSONVILLE,IL,628
THOMPSONVILLE,MI,496
THOMPSONVILLE,NY,127
THOMSON,GA,308
THONOTOSASSA,FL,335
THOR,IA,505
THOREAU,NM,873
THORN HILL,TN,378
THORNBURG,IA,502
THORNBURG,VA,225
THORNDALE,TX,765
THORNDIKE,MA,010
THORNDIKE,ME,049
THORNE BAY,AK,999
THORNTON,CA,956
THORNTON,IA,504
THORNTON,IL,604
THORNTON,TX,766
THORNTOWN,IN,460
THORNVILLE,OH,430
THORNWOOD,NY,105
THORP,WA,989
THORP,WI,547
THORPE,WV,248
THORSBY,AL,351
THOUSAND OAKS,CA,913
THOUSAND PALMS,CA,922
THRALL,TX,765
THREE FORKS,MT,597
THREE LAKES,WI,545
THREE MILE BAY,NY,136
THREE OAKS,MI,491
THREE RIVERS,CA,932
THREE RIVERS,MI,490
THREE RIVERS,TX,780
THREE SPRINGS,PA,172
THROCKMORTON,TX,764
THURMAN,IA,516
THURMONT,MD,217
THURSTON,NE,680
THURSTON,OH,431
TIBBIE,AL,365
TICKFAW,LA,704
TICONDEROGA,NY,128
TIDEWATER,OR,973
TIDIOUTE,PA,163
TIERRA AMARILLA,NM,875
TIETON,WA,989
TIFF,MO,636
TIFF CITY,MO,648
TIFFIN,OH,448
TIFTON,GA,317
TIGERTON,WI,544
TIGERVILLE,SC,296
TIGNALL,GA,306
TIGRETT,TN,380
TIJERAS,NM,870
TILDEN,IL,622
TILDEN,NE,687
TILDEN,TX,780
TILGHMAN,MD,216
TILINE,KY,420
TILLAMOOK,OR,971
TILLAR,AR,716
TILLATOBA,MS,389
TILLEDA,WI,549
TILLER,OR,974
TILLERY,NC,278
TILLSON,NY,124
TILLY,AR,726
TILTON,NH,032
TIMBER LAKE,SD,576
TIMBERLAKE,NC,275
TIMBERON,NM,883
TIMBERVILLE,VA,228
TIMBLIN,PA,157
TIMBO,AR,726
TIMMONSVILLE,SC,291
TIMPSON,TX,759
TINGLEY,IA,508
TINLEY PARK,IL,604
TINNIE,NM,883
TINSLEY,MS,391
TIOGA,LA,714
TIOGA,ND,588
TIOGA,PA,169
TIOGA,TX,762
TIONA,PA,163
TIONESTA,PA,163
TIPP CITY,OH,453
TIPPO,MS,389
TIPTON,CA,932
TIPTON,IA,527
TIPTON,IN,460
TIPTON,KS,674
TIPTON,MI,492
TIPTON,MO,650
TIPTON,PA,166
TIPTON,TN,380
TIPTONVILLE,TN,380
TIRE HILL,PA,159
TISCH MILLS,WI,542
TISHOMINGO,MS,388
TISHOMINGO,OK,734
TITONKA,IA,504
TITUS,AL,360
TITUSVILLE,FL,327
TITUSVILLE,PA,163
TIVERTON,RI,028
TIVOLI,NY,125
TIVOLI,TX,779
TOA ALTA,PR,009
TOA BAJA,PR,009
TOANO,VA,231
TOAST,NC,270
TOBACCOVILLE,NC,270
TOBYHANNA,PA,184
TOCCOA,GA,305
TOCCOA FALLS,GA,305
TOCCOPOLA,MS,388
TOFTE,MN,556
TOGIAK,AK,996
TOIVOLA,MI,499
TOKELAND,WA,985
TOKIO,ND,583
TOKSOOK BAY,AK,996
TOLAR,TX,764
TOLEDO,IL,624
TOLEDO,OH,434
TOLEDO,OR,973
TOLEDO,WA,985
TOLER,KY,415
TOLLAND,CT,060
TOLLESBORO,KY,411
TOLLESON,AZ,853
TOLLHOUSE,CA,936
TOLNA,ND,583
TOLONO,IL,618
TOLOVANA PARK,OR,971
TOLSTOY,SD,574
TOLU,KY,420
TOLUCA,IL,613
TOM BEAN,TX,754
TOMAH,WI,546
TOMAHAWK,WI,544
TOMALES,CA,949
TOMBALL,TX,773
TOMBSTONE,AZ,856
TOME,NM,870
TOMKINS COVE,NY,109
TOMPKINSVILLE,KY,421
TOMS RIVER,NJ,087
TONASKET,WA,988
TONAWANDA,NY,141
TONEY,AL,357
TONGANOXIE,KS,660
TONICA,IL,613
TONKAWA,OK,746
TONOPAH,AZ,853
TONOPAH,NV,890
TONTITOWN,AR,727
TONTO BASIN,AZ,855
TONTOGANY,OH,435
TONY,WI,545
TOOELE,UT,840
TOOMSBORO,GA,310
TOOMSUBA,MS,393
TOONE,TN,383
TOPANGA,CA,902
TOPAWA,AZ,856
TOPEKA,IL,615
TOPEKA,IN,465
TOPEKA,KS,666
TOPINABEE,MI,497
TOPMOST,KY,418
TOPOCK,AZ,864
TOPONAS,CO,804
TOPPENISH,WA,989
TOPPING,VA,231
TOPSFIELD,MA,019
TOPSFIELD,ME,044
TOPTON,PA,195
TOQUERVILLE,UT,847
TORBERT,LA,707
TORNILLO,TX,798
TORONTO,KS,667
TORONTO,OH,439
TORONTO,SD,572
TORRANCE,CA,905
TORRANCE,PA,157
TORREON,NM,870
TORRINGTON,CT,067
TORRINGTON,WY,822
TOSTON,MT,596
TOTOWA,NJ,075
TOTZ,KY,408
TOUCHET,WA,993
TOUGALOO,MS,391
TOUGHKENAMON,PA,193
TOULON,IL,614
TOUTLE,WA,986
TOVEY,IL,625
TOWANDA,IL,617
TOWANDA,KS,671
TOWANDA,PA,188
TOWAOC,CO,813
TOWER,MN,557
TOWER CITY,ND,580
TOWER CITY,PA,179
TOWER HILL,IL,625
TOWN CREEK,AL,356
TOWNER,ND,587
TOWNLEY,AL,355
TOWNSEND,GA,313
TOWNSEND,MA,014
TOWNSEND,MT,596
TOWNSEND,TN,378
TOWNSEND,VA,234
TOWNSEND,WI,541
TOWNSHEND,VT,053
TOWNSHIP OF WASHINGTON,NJ,076
TOWNSVILLE,NC,275
TOWNVILLE,SC,296
TOWSON,MD,212
TOXEY,AL,369
TOYAH,TX,797
TRABUCO CANYON,CA,926
TRACY,CA,953
TRACY,MN,561
TRACYS LANDING,MD,207
TRACYTON,WA,983
TRADE,TN,376
TRAER,IA,506
TRAFALGAR,IN,461
TRAFFORD,PA,150
TRANQUILITY,NJ,078
TRANQUILLITY,CA,936
TRANSFER,PA,161
TRANSYLVANIA,LA,712
TRAPPER CREEK,AK,996
TRASKWOOD,AR,721
TRAVELERS REST,SC,296
TRAVER,CA,936
TRAVERSE CITY,MI,496
TREECE,KS,667
TREGO,MT,599
TREICHLERS,PA,180
TREMENTINA,NM,884
TREMONT,IL,615
TREMONT,MS,388
TREMONT CITY,OH,453
TREMONTON,UT,843
TREMPEALEAU,WI,546
TRENARY,MI,498
TRENTON,FL,326
TRENTON,GA,307
TRENTON,IL,622
TRENTON,MI,481
TRENTON,MO,646
TRENTON,NC,285
TRENTON,ND,588
TRENTON,NE,690
TRENTON,NJ,086
TRENTON,OH,450
TRENTON,SC,298
TRENTON,TN,383
TRENTON,TX,754
TRENTON,UT,843
TRES PIEDRAS,NM,875
TRES PINOS,CA,950
TRESCKOW,PA,182
TREXLERTOWN,PA,180
TREYNOR,IA,515
TRIADELPHIA,WV,260
TRIANGLE,VA,221
TRIBES HILL,NY,121
TRIBUNE,KS,678
TRILBY,FL,335
TRILLA,IL,624
TRIMBLE,MO,644
TRIMONT,MN,561
TRINIDAD,CA,955
TRINIDAD,CO,810
TRINIDAD,TX,751
TRINITY,AL,356
TRINITY,NC,273
TRINITY,TX,758
TRINITY CENTER,CA,960
TRINWAY,OH,438
TRION,GA,307
TRIPOLI,IA,506
TRIPOLI,WI,545
TRIPP,SD,573
TRIUMPH,IL,613
TRIVOLI,IL,615
TRONA,CA,935
TROPIC,UT,847
TROSKY,MN,561
TROSPER,KY,409
TROUP,TX,757
TROUPSBURG,NY,148
TROUT,LA,713
TROUT CREEK,MI,499
TROUT CREEK,MT,598
TROUT CREEK,NY,138
TROUT LAKE,MI,497
TROUT LAKE,WA,986
TROUT RUN,PA,177
TROUTDALE,OR,970
TROUTDALE,VA,243
TROUTMAN,NC,281
TROUTVILLE,VA,241
TROXELVILLE,PA,178
TROY,AL,360
TROY,ID,838
TROY,IL,622
TROY,IN,475
TROY,KS,660
TROY,ME,049
TROY,MI,480
TROY,MO,633
TROY,MT,599
TROY,NC,273
TROY,NY,121
TROY,OH,453
TROY,PA,169
TROY,SC,298
TROY,TN,382
TROY,TX,765
TROY,VT,058
TROY,WV,263
TROY GROVE,IL,613
TROY MILLS,IA,523
TRUCHAS,NM,875
TRUCKEE,CA,961
TRUESDALE,IA,505
TRUJILLO ALTO,PR,009
TRUMAN,MN,560
TRUMANN,AR,724
TRUMANSBURG,NY,148
TRUMBAUERSVILLE,PA,189
TRURO,IA,502
TRURO,MA,026
TRUSSVILLE,AL,351
TRUTH OR CONSEQUENCES,NM,879
TRUXTON,MO,633
TRUXTON,NY,131
TRYON,NC,287
TRYON,NE,691
TRYON,OK,748
TSAILE,AZ,865
TUALATIN,OR,970
TUBA CITY,AZ,860
TUBAC,AZ,856
TUCKAHOE,NJ,082
TUCKAHOE,NY,107
TUCKER,AR,721
TUCKER,GA,300
TUCKERMAN,AR,724
TUCSON,AZ,857
TUCUMCARI,NM,884
TUJUNGA,CA,910
TUKWILA,WA,981
TULARE,CA,932
TULAROSA,NM,883
TULELAKE,CA,961
TULETA,TX,781
TULIA,TX,790
TULLAHOMA,TN,373
TULLOS,LA,714
TULLY,NY,131
TULSA,OK,741
TULUKSAK,AK,996
TUMACACORI,AZ,856
TUMWATER,WA,985
TUNAS,MO,657
TUNBRIDGE,VT,050
TUNICA,LA,707
TUNICA,MS,386
TUNKHANNOCK,PA,186
TUNNEL,NY,138
TUNNEL CITY,WI,546
TUNNEL HILL,GA,307
TUNNEL HILL,IL,629
TUNNELTON,IN,474
TUNTUTULIAK,AK,996
TUNUNAK,AK,996
TUOLUMNE,CA,953
TUPELO,AR,721
TUPELO,MS,388
TUPELO,OK,745
TUPMAN,CA,932
TUPPER LAKE,NY,129
TUPPERS PLAINS,OH,457
TURBEVILLE,SC,291
TURBOTVILLE,PA,177
TURIN,GA,302
TURIN,IA,510
TURIN,NY,134
TURKEY,NC,283
TURKEY CITY,PA,160
TURKEY CREEK,LA,705
TURLOCK,CA,953
TURNER,AR,723
TURNER,ME,042
TURNER,MT,595
TURNERS,MO,657
TURNERS FALLS,MA,013
TURNERSBURG,NC,286
TURNERVILLE,GA,305
TURON,KS,675
TURPIN,OK,739
TURRELL,AR,723
TURTLE CREEK,WV,252
TURTLE LAKE,ND,585
TURTLE LAKE,WI,548
TURTLEPOINT,PA,167
TURTLETOWN,TN,373
TUSCALOOSA,AL,354
TUSCARAWAS,OH,446
TUSCARORA,NV,898
TUSCOLA,IL,619
TUSCOLA,TX,795
TUSCUMBIA,AL,356
TUSCUMBIA,MO,650
TUSKEGEE,AL,360
TUSKEGEE INSTITUTE,AL,360
TUSTIN,CA,927
TUSTIN,MI,496
TUTTLE,ND,584
TUTTLE,OK,730
TUTWILER,MS,389
TWAIN,CA,959
TWAIN HARTE,CA,953
TWENTYNINE PALMS,CA,922
TWIG,MN,557
TWILIGHT,WV,252
TWIN BRIDGES,CA,957
TWIN BRIDGES,MT,597
TWIN CITY,GA,304
TWIN FALLS,ID,833
TWIN LAKE,MI,494
TWIN LAKES,MN,560
TWIN LAKES,WI,531
TWIN MOUNTAIN,NH,035
TWIN PEAKS,CA,923
TWIN ROCKS,PA,159
TWIN VALLEY,MN,565
TWINSBURG,OH,440
TWISP,WA,988
TWO BUTTES,CO,810
TWO DOT,MT,590
TWO HARBORS,MN,556
TY TY,GA,317
TYBEE ISLAND,GA,313
TYE,TX,795
TYGH VALLEY,OR,970
TYLER,AL,367
TYLER,MN,561
TYLER,TX,757
TYLERSBURG,PA,163
TYLERSPORT,PA,189
TYLERTON,MD,218
TYLERTOWN,MS,396
TYNAN,TX,783
TYNDALL,SD,570
TYNGSBORO,MA,018
TYONEK,AK,996
TYRO,KS,673
TYRONE,NM,880
TYRONE,NY,148
TYRONE,OK,739
TYRONE,PA,166
TYRONZA,AR,723
UBLY,MI,484
UCON,ID,834
UDALL,KS,671
UEHLING,NE,680
UHRICHSVILLE,OH,446
UKIAH,CA,954
UKIAH,OR,978
ULEDI,PA,154
ULEN,MN,565
ULLIN,IL,629
ULM,AR,721
ULM,MT,594
ULMAN,MO,650
ULMER,SC,298
ULYSSES,KS,678
ULYSSES,PA,169
UMATILLA,FL,327
UMATILLA,OR,978
UMBARGER,TX,790
UMPIRE,AR,719
UMPQUA,OR,974
UNA,SC,293
UNADILLA,GA,310
UNADILLA,NE,684
UNADILLA,NY,138
UNALAKLEET,AK,996
UNALASKA,AK,996
